Date,Region,SKUClass,TotalUnits,UsedUnits,UtilisationPct,IsSynthetic,Provenance
2025-12-16,westeurope,GPU-class,2600.0,1947.6,74.91,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-17,westeurope,GPU-class,2600.0,1888.5,72.64,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-18,westeurope,GPU-class,2600.0,1951.0,75.04,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-19,westeurope,GPU-class,2600.0,1997.5,76.83,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-20,westeurope,GPU-class,2600.0,1872.3,72.01,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-21,westeurope,GPU-class,2600.0,1920.9,73.88,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-22,westeurope,GPU-class,2600.0,1948.7,74.95,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-23,westeurope,GPU-class,2600.0,1935.3,74.43,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-24,westeurope,GPU-class,2600.0,2047.5,78.75,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-25,westeurope,GPU-class,2600.0,1973.0,75.89,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-26,westeurope,GPU-class,2600.0,1951.9,75.07,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-27,westeurope,GPU-class,2600.0,1968.2,75.7,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-28,westeurope,GPU-class,2600.0,1917.8,73.76,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-29,westeurope,GPU-class,2600.0,1998.0,76.84,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-30,westeurope,GPU-class,2600.0,2099.3,80.74,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-31,westeurope,GPU-class,2600.0,1985.5,76.37,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-01,westeurope,GPU-class,2600.0,1960.6,75.41,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-02,westeurope,GPU-class,2600.0,2024.9,77.88,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-03,westeurope,GPU-class,2600.0,1928.3,74.17,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-04,westeurope,GPU-class,2600.0,2006.9,77.19,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-05,westeurope,GPU-class,2600.0,2040.5,78.48,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-06,westeurope,GPU-class,2600.0,2056.9,79.11,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-07,westeurope,GPU-class,2600.0,2089.7,80.37,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-08,westeurope,GPU-class,2600.0,1991.6,76.6,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-09,westeurope,GPU-class,2600.0,2075.1,79.81,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-10,westeurope,GPU-class,2600.0,1962.7,75.49,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-11,westeurope,GPU-class,2600.0,2011.5,77.37,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-12,westeurope,GPU-class,2600.0,2106.1,81.01,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-13,westeurope,GPU-class,2600.0,2082.5,80.1,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-14,westeurope,GPU-class,2600.0,2140.5,82.33,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-15,westeurope,GPU-class,2600.0,2080.5,80.02,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-16,westeurope,GPU-class,2600.0,2087.1,80.27,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-17,westeurope,GPU-class,2600.0,2086.8,80.26,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-18,westeurope,GPU-class,2600.0,2075.3,79.82,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-19,westeurope,GPU-class,2600.0,2156.4,82.94,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-20,westeurope,GPU-class,2600.0,2129.0,81.88,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-21,westeurope,GPU-class,2600.0,2151.7,82.76,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-22,westeurope,GPU-class,2600.0,2220.6,85.41,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-23,westeurope,GPU-class,2600.0,2130.9,81.96,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-24,westeurope,GPU-class,2600.0,2099.6,80.75,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-25,westeurope,GPU-class,2600.0,2155.8,82.92,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-26,westeurope,GPU-class,2600.0,2099.2,80.74,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-27,westeurope,GPU-class,2600.0,2165.6,83.29,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-28,westeurope,GPU-class,2600.0,2129.9,81.92,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-01,northcentralus,GPU-class,2368.0,1474.4,62.27,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-02,northcentralus,GPU-class,2368.0,1485.7,62.74,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-03,northcentralus,GPU-class,2368.0,1460.6,61.68,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-04,northcentralus,GPU-class,2368.0,1493.1,63.06,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-05,northcentralus,GPU-class,2368.0,1517.1,64.07,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-06,northcentralus,GPU-class,2368.0,1440.2,60.82,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-07,northcentralus,GPU-class,2368.0,1432.0,60.47,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-08,northcentralus,GPU-class,2368.0,1482.2,62.59,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-09,northcentralus,GPU-class,2368.0,1508.6,63.71,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-10,northcentralus,GPU-class,2368.0,1544.7,65.23,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-11,northcentralus,GPU-class,2368.0,1578.2,66.65,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-12,northcentralus,GPU-class,2368.0,1495.3,63.14,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-13,northcentralus,GPU-class,2368.0,1471.2,62.13,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-14,northcentralus,GPU-class,2368.0,1479.3,62.47,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-15,northcentralus,GPU-class,2368.0,1553.8,65.62,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-16,northcentralus,GPU-class,2368.0,1524.2,64.37,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-17,northcentralus,GPU-class,2368.0,1538.9,64.99,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-18,northcentralus,GPU-class,2368.0,1570.4,66.32,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-19,northcentralus,GPU-class,2368.0,1578.0,66.64,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-20,northcentralus,GPU-class,2368.0,1531.4,64.67,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-21,northcentralus,GPU-class,2368.0,1475.2,62.3,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-22,northcentralus,GPU-class,2368.0,1595.7,67.39,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-23,northcentralus,GPU-class,2368.0,1588.7,67.09,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-24,northcentralus,GPU-class,2368.0,1608.9,67.95,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-25,northcentralus,GPU-class,2368.0,1529.0,64.57,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-26,northcentralus,GPU-class,2368.0,1598.9,67.52,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-27,northcentralus,GPU-class,2368.0,1544.8,65.24,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-28,northcentralus,GPU-class,2368.0,1558.8,65.83,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-29,northcentralus,GPU-class,2368.0,1567.3,66.19,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-09-30,northcentralus,GPU-class,2368.0,1554.4,65.64,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-01,northcentralus,GPU-class,2368.0,1578.0,66.64,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-02,northcentralus,GPU-class,2368.0,1595.0,67.36,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-03,northcentralus,GPU-class,2368.0,1603.8,67.73,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-04,northcentralus,GPU-class,2368.0,1557.7,65.78,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-05,northcentralus,GPU-class,2368.0,1639.9,69.25,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-06,northcentralus,GPU-class,2368.0,1628.9,68.79,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-07,northcentralus,GPU-class,2368.0,1604.8,67.77,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-08,northcentralus,GPU-class,2368.0,1607.4,67.88,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-09,northcentralus,GPU-class,2368.0,1627.6,68.73,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-10,northcentralus,GPU-class,2368.0,1645.5,69.49,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-11,northcentralus,GPU-class,2368.0,1598.9,67.52,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-12,northcentralus,GPU-class,2368.0,1628.5,68.77,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-13,northcentralus,GPU-class,2368.0,1614.2,68.17,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-14,northcentralus,GPU-class,2368.0,1648.2,69.6,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-15,northcentralus,GPU-class,2368.0,1675.0,70.74,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-16,northcentralus,GPU-class,2368.0,1698.9,71.74,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-17,northcentralus,GPU-class,2368.0,1648.3,69.61,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-18,northcentralus,GPU-class,2368.0,1669.8,70.51,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-19,northcentralus,GPU-class,2368.0,1627.0,68.71,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-20,northcentralus,GPU-class,2368.0,1669.5,70.5,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-21,northcentralus,GPU-class,2368.0,1664.4,70.29,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-22,northcentralus,GPU-class,2368.0,1689.9,71.37,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-23,northcentralus,GPU-class,2368.0,1742.7,73.59,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-24,northcentralus,GPU-class,2368.0,1727.1,72.93,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-25,northcentralus,GPU-class,2368.0,1636.3,69.1,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-26,northcentralus,GPU-class,2368.0,1674.7,70.72,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-27,northcentralus,GPU-class,2368.0,1724.8,72.84,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-28,northcentralus,GPU-class,2368.0,1743.7,73.64,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-29,northcentralus,GPU-class,2368.0,1709.5,72.19,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-30,northcentralus,GPU-class,2368.0,1756.6,74.18,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-10-31,northcentralus,GPU-class,2368.0,1716.0,72.47,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-01,northcentralus,GPU-class,2368.0,1649.0,69.64,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-02,northcentralus,GPU-class,2368.0,1651.9,69.76,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-03,northcentralus,GPU-class,2368.0,1758.8,74.27,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-04,northcentralus,GPU-class,2368.0,1772.3,74.84,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-05,northcentralus,GPU-class,2368.0,1723.5,72.78,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-06,northcentralus,GPU-class,2368.0,1726.2,72.9,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-07,northcentralus,GPU-class,2368.0,1780.7,75.2,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-08,northcentralus,GPU-class,2368.0,1717.5,72.53,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-09,northcentralus,GPU-class,2368.0,1666.8,70.39,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-10,northcentralus,GPU-class,2368.0,1783.4,75.31,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-11,northcentralus,GPU-class,2368.0,1794.2,75.77,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-12,northcentralus,GPU-class,2368.0,1805.8,76.26,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-13,northcentralus,GPU-class,2368.0,1788.5,75.53,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-14,northcentralus,GPU-class,2368.0,1775.8,74.99,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-15,northcentralus,GPU-class,2368.0,1729.4,73.03,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-16,northcentralus,GPU-class,2368.0,1721.4,72.69,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-17,northcentralus,GPU-class,2368.0,1795.4,75.82,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-18,northcentralus,GPU-class,2368.0,1834.5,77.47,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-19,northcentralus,GPU-class,2368.0,1886.1,79.65,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-20,northcentralus,GPU-class,2368.0,1836.0,77.54,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-21,northcentralus,GPU-class,2368.0,1816.7,76.72,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-22,northcentralus,GPU-class,2368.0,1846.2,77.96,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-23,northcentralus,GPU-class,2368.0,1818.8,76.81,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-24,northcentralus,GPU-class,2368.0,1853.8,78.28,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-25,northcentralus,GPU-class,2368.0,1914.3,80.84,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-26,northcentralus,GPU-class,2368.0,1865.1,78.76,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-27,northcentralus,GPU-class,2368.0,1862.8,78.67,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-28,northcentralus,GPU-class,2368.0,1829.6,77.26,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-29,northcentralus,GPU-class,2368.0,1831.5,77.34,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-11-30,northcentralus,GPU-class,2368.0,1795.8,75.84,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-01,northcentralus,GPU-class,2368.0,1869.5,78.95,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-02,northcentralus,GPU-class,2368.0,1906.7,80.52,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-03,northcentralus,GPU-class,2368.0,1898.5,80.17,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-04,northcentralus,GPU-class,2368.0,1915.9,80.91,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-05,northcentralus,GPU-class,2368.0,1907.1,80.54,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-06,northcentralus,GPU-class,2368.0,1833.4,77.43,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-07,northcentralus,GPU-class,2368.0,1812.6,76.54,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-08,northcentralus,GPU-class,2368.0,1940.7,81.95,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-09,northcentralus,GPU-class,2368.0,1891.7,79.89,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-10,northcentralus,GPU-class,2368.0,1889.4,79.79,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-11,northcentralus,GPU-class,2368.0,1918.2,81.01,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-12,northcentralus,GPU-class,2368.0,1921.8,81.16,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-13,northcentralus,GPU-class,2368.0,1860.6,78.57,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-14,northcentralus,GPU-class,2368.0,1854.2,78.3,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-15,northcentralus,GPU-class,2368.0,1962.2,82.86,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-16,northcentralus,GPU-class,2368.0,1924.6,81.28,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-17,northcentralus,GPU-class,2368.0,1981.0,83.66,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-18,northcentralus,GPU-class,2368.0,1969.4,83.17,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-19,northcentralus,GPU-class,2368.0,1950.8,82.38,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-20,northcentralus,GPU-class,2368.0,1873.6,79.12,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-21,northcentralus,GPU-class,2368.0,1915.0,80.87,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-22,northcentralus,GPU-class,2368.0,1983.0,83.74,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-23,northcentralus,GPU-class,2368.0,1945.3,82.15,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-24,northcentralus,GPU-class,2368.0,1998.4,84.39,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-25,northcentralus,GPU-class,2368.0,1973.2,83.33,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-26,northcentralus,GPU-class,2368.0,2035.4,85.95,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-27,northcentralus,GPU-class,2368.0,1902.6,80.35,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-28,northcentralus,GPU-class,2368.0,1940.9,81.97,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-29,northcentralus,GPU-class,2368.0,2018.9,85.26,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-30,northcentralus,GPU-class,2368.0,2016.6,85.16,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2025-12-31,northcentralus,GPU-class,2368.0,1968.7,83.14,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-01,northcentralus,GPU-class,2368.0,2009.0,84.84,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-02,northcentralus,GPU-class,2368.0,2021.5,85.37,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-03,northcentralus,GPU-class,2368.0,2000.4,84.48,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-04,northcentralus,GPU-class,2368.0,1959.9,82.77,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-05,northcentralus,GPU-class,2368.0,2017.6,85.2,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-06,northcentralus,GPU-class,2368.0,2049.3,86.54,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-07,northcentralus,GPU-class,2368.0,2016.9,85.17,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-08,northcentralus,GPU-class,2368.0,2049.3,86.54,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-09,northcentralus,GPU-class,2368.0,2012.9,85.01,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-10,northcentralus,GPU-class,2368.0,2008.0,84.8,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-11,northcentralus,GPU-class,2368.0,1979.6,83.6,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-12,northcentralus,GPU-class,2368.0,2008.1,84.8,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-13,northcentralus,GPU-class,2368.0,2075.7,87.66,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-14,northcentralus,GPU-class,2368.0,2076.3,87.68,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-15,northcentralus,GPU-class,2368.0,2055.6,86.81,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-16,northcentralus,GPU-class,2368.0,2125.7,89.77,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-17,northcentralus,GPU-class,2368.0,1988.9,83.99,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-18,northcentralus,GPU-class,2368.0,2042.1,86.24,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-19,northcentralus,GPU-class,2368.0,2131.7,90.02,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-20,northcentralus,GPU-class,2368.0,2092.7,88.38,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-21,northcentralus,GPU-class,2368.0,2080.1,87.84,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-22,northcentralus,GPU-class,2368.0,2104.4,88.87,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-23,northcentralus,GPU-class,2368.0,2095.1,88.48,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-24,northcentralus,GPU-class,2368.0,2056.6,86.85,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
2026-01-25,northcentralus,GPU-class,2368.0,2115.5,89.34,True,"SYNTHETIC - generated, not a business source: utilisation curve grown in proportion to observed request volume"
