CapacityId,DatacentreId,Region,SiteType,FabricSku,CapacityUnits,DeployedUnits,SupportsFreeViewers,IsSynthetic,Provenance,SubscriptionId,TenantId
westeurope-dc05-cap04,westeurope-dc05,westeurope,Dedicated,F64,64,128,True,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",a865a58f-61d4-48b9-8794-8467d00bc59a,beee7a61-5572-48db-93ae-4a48c0c66dfb
westeurope-dc05-cap05,westeurope-dc05,westeurope,Dedicated,F4,4,8,False,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",48840256-5fa3-4d7d-b554-6efb8066aafb,f79c09b4-e935-4c35-908f-922944f9a28d
westeurope-dc06-cap01,westeurope-dc06,westeurope,Dedicated,F32,32,64,False,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",beec10bd-be70-4160-aee4-6557cbce5969,0bd72247-2522-4ca4-a4c8-911871116878
westeurope-dc06-cap02,westeurope-dc06,westeurope,Dedicated,F16,16,32,False,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",a865a58f-61d4-48b9-8794-8467d00bc59a,beee7a61-5572-48db-93ae-4a48c0c66dfb
westeurope-dc06-cap03,westeurope-dc06,westeurope,Dedicated,F8,8,16,False,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",48840256-5fa3-4d7d-b554-6efb8066aafb,f79c09b4-e935-4c35-908f-922944f9a28d
westeurope-dc06-cap04,westeurope-dc06,westeurope,Dedicated,F32,32,64,False,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",beec10bd-be70-4160-aee4-6557cbce5969,0bd72247-2522-4ca4-a4c8-911871116878
westeurope-dc07-cap01,westeurope-dc07,westeurope,Dedicated,F4,4,8,False,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",a865a58f-61d4-48b9-8794-8467d00bc59a,beee7a61-5572-48db-93ae-4a48c0c66dfb
westeurope-dc07-cap02,westeurope-dc07,westeurope,Dedicated,F8,8,16,False,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",beec10bd-be70-4160-aee4-6557cbce5969,0bd72247-2522-4ca4-a4c8-911871116878
westeurope-dc07-cap03,westeurope-dc07,westeurope,Dedicated,F4,4,8,False,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",48840256-5fa3-4d7d-b554-6efb8066aafb,f79c09b4-e935-4c35-908f-922944f9a28d
westeurope-dc08-cap01,westeurope-dc08,westeurope,Shared,F256,256,512,True,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",beec10bd-be70-4160-aee4-6557cbce5969,0bd72247-2522-4ca4-a4c8-911871116878
westeurope-dc09-cap01,westeurope-dc09,westeurope,Dedicated,F16,16,32,False,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",a865a58f-61d4-48b9-8794-8467d00bc59a,beee7a61-5572-48db-93ae-4a48c0c66dfb
westeurope-dc09-cap02,westeurope-dc09,westeurope,Dedicated,F16,16,32,False,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",beec10bd-be70-4160-aee4-6557cbce5969,0bd72247-2522-4ca4-a4c8-911871116878
westeurope-dc10-cap01,westeurope-dc10,westeurope,Shared,F128,128,256,True,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",beec10bd-be70-4160-aee4-6557cbce5969,0bd72247-2522-4ca4-a4c8-911871116878
northcentralus-dc01-cap01,northcentralus-dc01,northcentralus,Dedicated,F64,64,128,True,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",52f9c816-c626-47fa-8f55-a067dfc2ffdd,14b51215-081d-4680-87fb-3068a92160dc
northcentralus-dc01-cap02,northcentralus-dc01,northcentralus,Dedicated,F64,64,128,True,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",52f9c816-c626-47fa-8f55-a067dfc2ffdd,14b51215-081d-4680-87fb-3068a92160dc
northcentralus-dc01-cap03,northcentralus-dc01,northcentralus,Dedicated,F16,16,32,False,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",52f9c816-c626-47fa-8f55-a067dfc2ffdd,14b51215-081d-4680-87fb-3068a92160dc
northcentralus-dc01-cap04,northcentralus-dc01,northcentralus,Dedicated,F2,2,4,False,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",52f9c816-c626-47fa-8f55-a067dfc2ffdd,14b51215-081d-4680-87fb-3068a92160dc
northcentralus-dc02-cap01,northcentralus-dc02,northcentralus,Shared,F128,128,256,True,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",52f9c816-c626-47fa-8f55-a067dfc2ffdd,14b51215-081d-4680-87fb-3068a92160dc
northcentralus-dc03-cap01,northcentralus-dc03,northcentralus,Shared,F128,128,256,True,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",8a894235-6495-4d29-a537-b4d5c9638a63,45383581-5435-4a2a-88e0-bea1466688d8
northcentralus-dc04-cap01,northcentralus-dc04,northcentralus,Dedicated,F8,8,16,False,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",52f9c816-c626-47fa-8f55-a067dfc2ffdd,14b51215-081d-4680-87fb-3068a92160dc
northcentralus-dc04-cap02,northcentralus-dc04,northcentralus,Dedicated,F2,2,4,False,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",52f9c816-c626-47fa-8f55-a067dfc2ffdd,14b51215-081d-4680-87fb-3068a92160dc
northcentralus-dc04-cap03,northcentralus-dc04,northcentralus,Dedicated,F2,2,4,False,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",8a894235-6495-4d29-a537-b4d5c9638a63,45383581-5435-4a2a-88e0-bea1466688d8
northcentralus-dc05-cap01,northcentralus-dc05,northcentralus,Dedicated,F8,8,16,False,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",52f9c816-c626-47fa-8f55-a067dfc2ffdd,14b51215-081d-4680-87fb-3068a92160dc
northcentralus-dc05-cap02,northcentralus-dc05,northcentralus,Dedicated,F4,4,8,False,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",52f9c816-c626-47fa-8f55-a067dfc2ffdd,14b51215-081d-4680-87fb-3068a92160dc
northcentralus-dc05-cap03,northcentralus-dc05,northcentralus,Dedicated,F2,2,4,False,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",c571506a-b832-4578-8eb5-7c2b2a21b4fe,2937c8ae-f8ba-466d-b472-2c8f793dd5e1
northcentralus-dc05-cap04,northcentralus-dc05,northcentralus,Dedicated,F32,32,64,False,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",52f9c816-c626-47fa-8f55-a067dfc2ffdd,14b51215-081d-4680-87fb-3068a92160dc
northcentralus-dc06-cap01,northcentralus-dc06,northcentralus,Shared,F128,128,256,True,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",8a894235-6495-4d29-a537-b4d5c9638a63,45383581-5435-4a2a-88e0-bea1466688d8
northcentralus-dc07-cap01,northcentralus-dc07,northcentralus,Dedicated,F16,16,32,False,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",52f9c816-c626-47fa-8f55-a067dfc2ffdd,14b51215-081d-4680-87fb-3068a92160dc
northcentralus-dc07-cap02,northcentralus-dc07,northcentralus,Dedicated,F2,2,4,False,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",52f9c816-c626-47fa-8f55-a067dfc2ffdd,14b51215-081d-4680-87fb-3068a92160dc
northcentralus-dc07-cap03,northcentralus-dc07,northcentralus,Dedicated,F64,64,128,True,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",52f9c816-c626-47fa-8f55-a067dfc2ffdd,14b51215-081d-4680-87fb-3068a92160dc
northcentralus-dc07-cap04,northcentralus-dc07,northcentralus,Dedicated,F2,2,4,False,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",52f9c816-c626-47fa-8f55-a067dfc2ffdd,14b51215-081d-4680-87fb-3068a92160dc
northcentralus-dc08-cap01,northcentralus-dc08,northcentralus,Dedicated,F16,16,32,False,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",52f9c816-c626-47fa-8f55-a067dfc2ffdd,14b51215-081d-4680-87fb-3068a92160dc
northcentralus-dc08-cap02,northcentralus-dc08,northcentralus,Dedicated,F64,64,128,True,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",52f9c816-c626-47fa-8f55-a067dfc2ffdd,14b51215-081d-4680-87fb-3068a92160dc
northcentralus-dc08-cap03,northcentralus-dc08,northcentralus,Dedicated,F16,16,32,False,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",52f9c816-c626-47fa-8f55-a067dfc2ffdd,14b51215-081d-4680-87fb-3068a92160dc
northcentralus-dc08-cap04,northcentralus-dc08,northcentralus,Dedicated,F32,32,64,False,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",52f9c816-c626-47fa-8f55-a067dfc2ffdd,14b51215-081d-4680-87fb-3068a92160dc
northcentralus-dc09-cap01,northcentralus-dc09,northcentralus,Shared,F128,128,256,True,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",52f9c816-c626-47fa-8f55-a067dfc2ffdd,14b51215-081d-4680-87fb-3068a92160dc
northcentralus-dc10-cap01,northcentralus-dc10,northcentralus,Shared,F256,256,512,True,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",8a894235-6495-4d29-a537-b4d5c9638a63,45383581-5435-4a2a-88e0-bea1466688d8
canadacentral-dc01-cap01,canadacentral-dc01,canadacentral,Shared,F256,256,512,True,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",735990b6-29a3-409e-acaa-b6cacba8a3b4,9c8d1772-ce89-46ea-b3f3-adf717d341bf
canadacentral-dc02-cap01,canadacentral-dc02,canadacentral,Dedicated,F4,4,8,False,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",735990b6-29a3-409e-acaa-b6cacba8a3b4,9c8d1772-ce89-46ea-b3f3-adf717d341bf
canadacentral-dc02-cap02,canadacentral-dc02,canadacentral,Dedicated,F64,64,128,True,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",1ead29b7-4e2e-48c5-9fd1-9b85669553b7,f008d267-2d06-4573-8180-8ac63be473b8
canadacentral-dc02-cap03,canadacentral-dc02,canadacentral,Dedicated,F8,8,16,False,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",eeb4a0c5-d963-4af6-b1f4-bb176e5498c9,988f1884-4375-4df9-b57e-730ec51d127a
canadacentral-dc02-cap04,canadacentral-dc02,canadacentral,Dedicated,F8,8,16,False,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",735990b6-29a3-409e-acaa-b6cacba8a3b4,9c8d1772-ce89-46ea-b3f3-adf717d341bf
canadacentral-dc02-cap05,canadacentral-dc02,canadacentral,Dedicated,F32,32,64,False,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",735990b6-29a3-409e-acaa-b6cacba8a3b4,9c8d1772-ce89-46ea-b3f3-adf717d341bf
canadacentral-dc03-cap01,canadacentral-dc03,canadacentral,Shared,F128,128,256,True,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",e04af942-bc91-4fe3-817c-b025a780158c,ec848dcd-1d5b-4721-b111-1726a7a7ac8d
canadacentral-dc04-cap01,canadacentral-dc04,canadacentral,Shared,F256,256,512,True,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",735990b6-29a3-409e-acaa-b6cacba8a3b4,9c8d1772-ce89-46ea-b3f3-adf717d341bf
canadacentral-dc05-cap01,canadacentral-dc05,canadacentral,Shared,F256,256,512,True,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",735990b6-29a3-409e-acaa-b6cacba8a3b4,9c8d1772-ce89-46ea-b3f3-adf717d341bf
canadacentral-dc06-cap01,canadacentral-dc06,canadacentral,Dedicated,F32,32,64,False,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",1ead29b7-4e2e-48c5-9fd1-9b85669553b7,f008d267-2d06-4573-8180-8ac63be473b8
canadacentral-dc06-cap02,canadacentral-dc06,canadacentral,Dedicated,F64,64,128,True,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",eeb4a0c5-d963-4af6-b1f4-bb176e5498c9,988f1884-4375-4df9-b57e-730ec51d127a
canadacentral-dc06-cap03,canadacentral-dc06,canadacentral,Dedicated,F2,2,4,False,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",735990b6-29a3-409e-acaa-b6cacba8a3b4,9c8d1772-ce89-46ea-b3f3-adf717d341bf
canadacentral-dc06-cap04,canadacentral-dc06,canadacentral,Dedicated,F16,16,32,False,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",beec10bd-be70-4160-aee4-6557cbce5969,0bd72247-2522-4ca4-a4c8-911871116878
canadacentral-dc07-cap01,canadacentral-dc07,canadacentral,Dedicated,F32,32,64,False,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",eeb4a0c5-d963-4af6-b1f4-bb176e5498c9,988f1884-4375-4df9-b57e-730ec51d127a
canadacentral-dc07-cap02,canadacentral-dc07,canadacentral,Dedicated,F32,32,64,False,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",eeb4a0c5-d963-4af6-b1f4-bb176e5498c9,988f1884-4375-4df9-b57e-730ec51d127a
canadacentral-dc07-cap03,canadacentral-dc07,canadacentral,Dedicated,F4,4,8,False,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",1ead29b7-4e2e-48c5-9fd1-9b85669553b7,f008d267-2d06-4573-8180-8ac63be473b8
canadacentral-dc07-cap04,canadacentral-dc07,canadacentral,Dedicated,F8,8,16,False,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",1ead29b7-4e2e-48c5-9fd1-9b85669553b7,f008d267-2d06-4573-8180-8ac63be473b8
canadacentral-dc07-cap05,canadacentral-dc07,canadacentral,Dedicated,F64,64,128,True,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",beec10bd-be70-4160-aee4-6557cbce5969,0bd72247-2522-4ca4-a4c8-911871116878
canadacentral-dc08-cap01,canadacentral-dc08,canadacentral,Shared,F256,256,512,True,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",735990b6-29a3-409e-acaa-b6cacba8a3b4,9c8d1772-ce89-46ea-b3f3-adf717d341bf
canadacentral-dc09-cap01,canadacentral-dc09,canadacentral,Dedicated,F8,8,16,False,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",735990b6-29a3-409e-acaa-b6cacba8a3b4,9c8d1772-ce89-46ea-b3f3-adf717d341bf
canadacentral-dc09-cap02,canadacentral-dc09,canadacentral,Dedicated,F16,16,32,False,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",735990b6-29a3-409e-acaa-b6cacba8a3b4,9c8d1772-ce89-46ea-b3f3-adf717d341bf
canadacentral-dc09-cap03,canadacentral-dc09,canadacentral,Dedicated,F8,8,16,False,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",1ead29b7-4e2e-48c5-9fd1-9b85669553b7,f008d267-2d06-4573-8180-8ac63be473b8
canadacentral-dc09-cap04,canadacentral-dc09,canadacentral,Dedicated,F4,4,8,False,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",735990b6-29a3-409e-acaa-b6cacba8a3b4,9c8d1772-ce89-46ea-b3f3-adf717d341bf
canadacentral-dc10-cap01,canadacentral-dc10,canadacentral,Dedicated,F32,32,64,False,True,"SYNTHETIC - generated, not a business source: every site is Shared (one large capacity, several workloads sharing its CU) or Dedicated (a capacity per workload, each at 100% of its own), split half and half from the site id; SKU rungs assigned directly on the real Fabric ladder; holder assigned from the real subscriptions in the extract, weighted by capacity each account requested in that region",1ead29b7-4e2e-48c5-9fd1-9b85669553b7,f008d267-2d06-4573-8180-8ac63be473b8
